place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,coordinates,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJiwVHm1mJsIkRHx76voFeFHM,Olive Garden Italian Restaurant,"All of your favorites are just a few clicks away! View our menu online and Order To Go Now or come in for our famous never-ending first course of freshly baked breadsticks and your choice of homemade soup or garden fresh salad. Enjoy abundant portions of classic entrees the whole family craves like the Tour of Italy, our irresistible Chicken Parmigiana, or everyone's favorite Fettuccine Alfredo, made fresh from our kitchen to your table. Gather together with the people you love over a meal worth sharing at Olive Garden. When you're here, you're family.",,2736,4.4,"Name: Carrabba's Italian Grill
Link: https://www.google.com/maps/search/Carrabba's+Italian+Grill/@37.3013316,-76.72901689999999?authuser=0&hl=en&entry=ttu
Reviews: 2583 reviews

Name: Olde Towne Pizza & Pasta
Link: https://www.google.com/maps/search/Olde+Towne+Pizza+%26+Pasta/@37.3152299,-76.73639229999999?authuser=0&hl=en&entry=ttu
Reviews: 1906 reviews

Name: Maurizio's Italian Restaurant
Link: https://www.google.com/maps/search/Maurizio's+Italian+Restaurant/@37.244911099999996,-76.6582897?authuser=0&hl=en&entry=ttu
Reviews: 1612 reviews

Name: Anna's Brick Oven Pizza-Pasta
Link: https://www.google.com/maps/search/Anna's+Brick+Oven+Pizza-Pasta/@37.2996826,-76.7268284?authuser=0&hl=en&entry=ttu
Reviews: 1465 reviews

Name: Antonio's Ristorante Italiano
Link: https://www.google.com/maps/search/Antonio's+Ristorante+Italiano/@37.268581399999995,-76.67543479999999?authuser=0&hl=en&entry=ttu
Reviews: 1198 reviews",https://www.olivegarden.com/locations/va/williamsburg/williamsburg/1515?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:williamsburg-va-1515_pl:locurl_rd:1387,(757) 259-9170,"{""latitude"":37.300063,""longitude"":-76.72844599999999}",Olive Garden Italian Restaurant (Owner),https://www.google.com/maps/contrib/115966673476619703572,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npch04lFZJ1F7FlDq5tBQSyELfgA0C-MTMhO4xKD6CFtzPU05mJo1bfQHwdJ3sqsXH2I95DtdEF4zUBu9izZv63dgMiFmWqzUCn5dw5tmzUhKb8cmSWeYF12In8rqqW3wH6iGVlUiufY7WO=s1024,Italian restaurant,"Italian restaurant, Caterer, Family restaurant, Gluten-free restaurant, Takeout Restaurant, Mediterranean restaurant, Seafood restaurant, Soup restaurant, Wine bar",11 AM-10 PM,,Open All Days,"2150 Richmond Rd, Williamsburg, VA 23185","breadsticks, food and service, server, alfredo, manager, chicken parm, matter, scampi, drink refill, gift card",https://www.google.com/maps/place/Olive+Garden+Italian+Restaurant/data=!4m7!3m6!1s0x89b089599b47058b:0x73145e81befa1e1f!8m2!3d37.300063!4d-76.728446!16s%2Fg%2F1tf71tjj!19sChIJiwVHm1mJsIkRHx76voFeFHM?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJHUlt71mJsIkR9WNzCR3FwBg,Carrabba's Italian Grill,"Enjoy authentic Italian for dine-in, carryout, delivery or catering.",,2583,4.6,"Name: Sal's By Victor
Link: https://www.google.com/maps/search/Sal's+By+Victor/@37.280632,-76.72044369999999?authuser=0&hl=en&entry=ttu
Reviews: 3967 reviews

Name: Olive Garden Italian Restaurant
Link: https://www.google.com/maps/search/Olive+Garden+Italian+Restaurant/@37.300063,-76.728446?authuser=0&hl=en&entry=ttu
Reviews: 2735 reviews

Name: Antonio's Ristorante Italiano
Link: https://www.google.com/maps/search/Antonio's+Ristorante+Italiano/@37.268581399999995,-76.67543479999999?authuser=0&hl=en&entry=ttu
Reviews: 1198 reviews

Name: Francesco's Ristorante Italiano
Link: https://www.google.com/maps/search/Francesco's+Ristorante+Italiano/@37.3430568,-76.75544169999999?authuser=0&hl=en&entry=ttu
Reviews: 1038 reviews

Name: Tuscany Ristorante Williamsburg
Link: https://www.google.com/maps/search/Tuscany+Ristorante+Williamsburg/@37.3065038,-76.7507074?authuser=0&hl=en&entry=ttu
Reviews: 694 reviews",https://locations.carrabbas.com/virginia/williamsburg/2500-richmond-road?y_source=1_MTU1MDMwNjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(757) 564-3696,"{""latitude"":37.3013316,""longitude"":-76.72901689999999}",Carrabba's Italian Grill (Owner),https://www.google.com/maps/contrib/109096286506394209382,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqL9RHy9zcy3DcId4zEqwdaqGgqP8vbYHWMVGDOvge0lDYRdpEKP7xNeIeByxlqb_sQ19tUp8_cShlyj4USbIWUbejdM6mGfocIfSkVTcrye-cJk7CDRc10Vw2cSNEw5TqlrRLV=s1024,Italian restaurant,"Italian restaurant, American restaurant, Bar, Bar & grill, Caterer, Gluten-free restaurant, Takeout Restaurant, Restaurant, Wine bar",11 AM-10 PM,,Open All Days,"2500 Richmond Rd, Williamsburg, VA 23185","manager, princess, bartender, personality, sangria, alfredo, chicken marsala, chicken soup, chain restaurant, bread pudding",https://www.google.com/maps/place/Carrabba%27s+Italian+Grill/data=!4m7!3m6!1s0x89b08959ef6d491d:0x18c0c51d097363f5!8m2!3d37.3013316!4d-76.7290169!16s%2Fg%2F1tf614sw!19sChIJHUlt71mJsIkR9WNzCR3FwBg?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJlWm1EGyJsIkRqYtBMTRWdDs,Golden Corral Buffet & Grill,"All You Can Eat Buffet For A Great Value. Golden Corral offers a legendary endless buffet featuring an abundant variety of quality, made-from-scratch food at breakfast, lunch and dinner. Enjoy over 150 items including home-style favorites like pot roast and fried chicken, premium items like fried shrimp and signature hand-cut USDA Top Sirloin, a robust bakery with fresh baked cakes and pies, and made-to-order omelets at breakfast. To Go options are available including Weigh & Pay by the pound and online ordering for Curbside Pickup and Delivery. A good price and unmatched variety for Dine In and To Go, make Golden Corral a restaurant with something for everyone where guests can come together to eat as they please. The Only One For Everyone.",,5627,4,"Name: Captain George's Seafood Restaurant
Link: https://www.google.com/maps/search/Captain+George's+Seafood+Restaurant/@37.3109448,-76.7323487?authuser=0&hl=en&entry=ttu
Reviews: 11816 reviews

Name: Cracker Barrel Old Country Store
Link: https://www.google.com/maps/search/Cracker+Barrel+Old+Country+Store/@37.2842941,-76.7167205?authuser=0&hl=en&entry=ttu
Reviews: 5600 reviews

Name: Peking Restaurant
Link: https://www.google.com/maps/search/Peking+Restaurant/@37.2889236,-76.7182941?authuser=0&hl=en&entry=ttu
Reviews: 1966 reviews

Name: Traditions
Link: https://www.google.com/maps/search/Traditions/@37.26839,-76.70035?authuser=0&hl=en&entry=ttu
Reviews: 140 reviews

Name: Bistro 515
Link: https://www.google.com/maps/search/Bistro+515/@37.2850226,-76.71034089999999?authuser=0&hl=en&entry=ttu
Reviews: 63 reviews",https://www.goldencorral.com/locations/800/golden-corral-bypass-road?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=800,(757) 229-3785,"{""latitude"":37.2842529,""longitude"":-76.7154192}",Golden Corral Buffet & Grill (Owner),https://www.google.com/maps/contrib/110775627559280380635,https://lh3.googleusercontent.com/p/AF1QipMGWevKndGtbxO1muKudlJDTnOPkxsU2GhBs-u3=s1024,Buffet restaurant,"Buffet restaurant, American restaurant, Banquet hall, Breakfast restaurant, Family restaurant, Takeout Restaurant, Restaurant, Steak house",8 AM-9 PM,,Open All Days,"218 Bypass Rd, Williamsburg, VA 23185","clean, breakfast, food and service, bus, tip, party, ice cream machine, tourist, restrooms, grits",https://www.google.com/maps/place/Golden+Corral+Buffet+%26+Grill/data=!4m7!3m6!1s0x89b0896c10b56995:0x3b74563431418ba9!8m2!3d37.2842529!4d-76.7154192!16s%2Fg%2F1tfczpmd!19sChIJlWm1EGyJsIkRqYtBMTRWdDs?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJSTsgUhuJsIkR7la4r6rwaZI,Ramen Time,"Welcome to Ramen Time, a Japanese-style ramen restaurant located in Williamsburg, VA. Our story is rooted in the rich tradition and history of ramen, a simple yet complex dish that has captured the hearts and taste buds of people all over the world.
At Ramen Time, we believe that the secret to great ramen lies in the broth. We use only the freshest and highest quality ingredients to create our four signature soup bases: shoyu (soy sauce), shio (salt), miso (soybean paste), and tonkotsu (pork bone). Each soup base has its unique flavor profile, and we invite you to explore the nuances and subtleties of each one.",,379,4.2,"Name: Kyoto Japanese Steak and Seafood
Link: https://www.google.com/maps/search/Kyoto+Japanese+Steak+and+Seafood/@37.293404599999995,-76.724148?authuser=0&hl=en&entry=ttu
Reviews: 1396 reviews

Name: Miyaki Sushi and Grill
Link: https://www.google.com/maps/search/Miyaki+Sushi+and+Grill/@37.3159312,-76.7376754?authuser=0&hl=en&entry=ttu
Reviews: 493 reviews

Name: Oishii Japanese Ramen & Hibachi Grill
Link: https://www.google.com/maps/search/Oishii+Japanese+Ramen+%26+Hibachi+Grill/@37.2726197,-76.7080295?authuser=0&hl=en&entry=ttu
Reviews: 451 reviews

Name: DOMOISHI ramen-poke-tea-wings
Link: https://www.google.com/maps/search/DOMOISHI+ramen-poke-tea-wings/@37.309037599999996,-76.7314782?authuser=0&hl=en&entry=ttu
Reviews: 292 reviews

Name: Yum Yum Sushi and Boba
Link: https://www.google.com/maps/search/Yum+Yum+Sushi+and+Boba/@37.288689399999996,-76.7252355?authuser=0&hl=en&entry=ttu
Reviews: 117 reviews",https://www.ramentimeus.com/,(757) 808-7277,"{""latitude"":37.2942501,""longitude"":-76.72578419999999}",Ramen Time (Owner),https://www.google.com/maps/contrib/109007809260591542682,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqLmjFc0LEMzPrICOzWsltIdTsE0tK2vC2H5s3Lj_5at9Fwt5HWN0QattiIywNQwdR_jwQijBEI7wOnYgd-VNBeV1hl3KRXfLt7wlnmbvdWlz-SWgFGHVNScSB7zoMLmcWa8DMJMA=s1024,Japanese restaurant,Japanese restaurant,11 AM-9 PM,,Open All Days,"1640 Richmond Rd, Williamsburg, VA 23185","broth, fried rice, tip, thai tea, hell ramen, check, rolls, bao bun, shrimp tempura, takoyaki",https://www.google.com/maps/place/Ramen+Time/data=!4m7!3m6!1s0x89b0891b52203b49:0x9269f0aaafb856ee!8m2!3d37.2942501!4d-76.7257842!16s%2Fg%2F11tsp991zy!19sChIJSTsgUhuJsIkR7la4r6rwaZI?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJk8tWZGmJsIkR6vwO8ZV9N6w,Peking Restaurant,"Eatery offering Chinese & Thai food, plus sushi & Mongolian BBQ, amid Asian-inspired decor.",,1966,3.9,"Name: Peter Chang
Link: https://www.google.com/maps/search/Peter+Chang/@37.2813306,-76.7186562?authuser=0&hl=en&entry=ttu
Reviews: 1086 reviews

Name: Ichiban
Link: https://www.google.com/maps/search/Ichiban/@37.2786281,-76.7414052?authuser=0&hl=en&entry=ttu
Reviews: 991 reviews

Name: Top's China
Link: https://www.google.com/maps/search/Top's+China/@37.338802900000005,-76.7521551?authuser=0&hl=en&entry=ttu
Reviews: 527 reviews

Name: Hong Kong Chinese Restaurant
Link: https://www.google.com/maps/search/Hong+Kong+Chinese+Restaurant/@37.269414399999995,-76.6755443?authuser=0&hl=en&entry=ttu
Reviews: 255 reviews

Name: Golden China Chinese and Japanese Restaurant
Link: https://www.google.com/maps/search/Golden+China+Chinese+and+Japanese+Restaurant/@37.3063254,-76.7507456?authuser=0&hl=en&entry=ttu
Reviews: 213 reviews",http://www.peking-va.com/,(757) 229-2288,"{""latitude"":37.2889236,""longitude"":-76.7182941}",Peking Restaurant (Owner),https://www.google.com/maps/contrib/108151362350701845006,https://lh3.googleusercontent.com/p/AF1QipNeadqr-hUvzpoQ3EFsJ8kzSZVfqQ6V1OjZRx1E=s1024,Chinese restaurant,"Chinese restaurant, Asian restaurant, Japanese restaurant, Mongolian barbecue restaurant",11:30 AM-8 PM,,Open All Days,"120 Waller Mill Rd J, Williamsburg, VA 23188","buffet, mongolian grill, sushi train, asian food, general tso, hibachi, tip, hungry, carpet, conveyor belt",https://www.google.com/maps/place/Peking+Restaurant/data=!4m7!3m6!1s0x89b089696456cb93:0xac377d95f10efcea!8m2!3d37.2889236!4d-76.7182941!16s%2Fg%2F1tdym27b!19sChIJk8tWZGmJsIkR6vwO8ZV9N6w?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJh1lgI8WJsIkRouSaYl6ugnw,California Tortilla,"Since 1995, we've brought a fresh perspective to Mexican food. One thing has remained constant. How your food is made matters. Where it comes from matters. Ingredients matter. Recipes matter. Freshness, quality and imagination matter. Above all, flavor matters. Williamsburg, enjoy our tacos, burritos, nachos and more today!",,106,4.3,"Name: Chipotle Mexican Grill
Link: https://www.google.com/maps/search/Chipotle+Mexican+Grill/@37.2874651,-76.72109669999999?authuser=0&hl=en&entry=ttu
Reviews: 1759 reviews

Name: Taco Mexicali's Richmond Road
Link: https://www.google.com/maps/search/Taco+Mexicali's+Richmond+Road/@37.3441632,-76.75647060000001?authuser=0&hl=en&entry=ttu
Reviews: 1219 reviews

Name: La Tolteca
Link: https://www.google.com/maps/search/La+Tolteca/@37.2741565,-76.6877071?authuser=0&hl=en&entry=ttu
Reviews: 983 reviews

Name: Moe's Southwest Grill
Link: https://www.google.com/maps/search/Moe's+Southwest+Grill/@37.2725893,-76.7546551?authuser=0&hl=en&entry=ttu
Reviews: 809 reviews

Name: La Terraza Mexican Grill
Link: https://www.google.com/maps/search/La+Terraza+Mexican+Grill/@37.272607099999995,-76.7605473?authuser=0&hl=en&entry=ttu
Reviews: 704 reviews",https://californiatortilla.com/,(757) 808-5032,"{""latitude"":37.2813315,""longitude"":-76.7212007}",California Tortilla (Owner),https://www.google.com/maps/contrib/115843388728924131730,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRK6CPB1BqHqTmcywgQrLg_D1yV-WoW7rXnqRhX4vnPBBcR70GAB4PNpXW6pB6PoIbt9syKfCparNmVes7DX2VQxw3aX7bpGS4YwxmbPoh11uYIh1WdU4FCVlvw6p0VHOooyaV=s1024,Mexican restaurant,"Mexican restaurant, Burrito restaurant, Taco restaurant",11 AM-9 PM,,Open All Days,"201 Monticello Ave Unit 4115, Williamsburg, VA 23185","bowl, price, hot sauce, burrito, chipotle, blackened fish, BBQ, quinoa, negatives, mango salsa",https://www.google.com/maps/place/California+Tortilla/data=!4m7!3m6!1s0x89b089c523605987:0x7c82ae5e629ae4a2!8m2!3d37.2813315!4d-76.7212007!16s%2Fg%2F11kbwbgtnp!19sChIJh1lgI8WJsIkRouSaYl6ugnw?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJCURCc2mIsIkRfEi_YjcMv0M,The Whaling Company,"Locally owned and employee operated
Seafood specialist
Group Dining
Banquet Rooms",,1523,4.3,"Name: Fat Tuna Grill & Oyster House
Link: https://www.google.com/maps/search/Fat+Tuna+Grill+%26+Oyster+House/@37.2887541,-76.721779?authuser=0&hl=en&entry=ttu
Reviews: 5390 reviews

Name: Berret's Seafood Restaurant and Taphouse Grill
Link: https://www.google.com/maps/search/Berret's+Seafood+Restaurant+and+Taphouse+Grill/@37.269825399999995,-76.7069361?authuser=0&hl=en&entry=ttu
Reviews: 2800 reviews

Name: Oceans & Ale
Link: https://www.google.com/maps/search/Oceans+%26+Ale/@37.2710515,-76.7568491?authuser=0&hl=en&entry=ttu
Reviews: 2410 reviews

Name: Waypoint Seafood & Grill
Link: https://www.google.com/maps/search/Waypoint+Seafood+%26+Grill/@37.248787199999995,-76.68630929999999?authuser=0&hl=en&entry=ttu
Reviews: 792 reviews

Name: Keland Louisiana Seafood Grab -N- Go
Link: https://www.google.com/maps/search/Keland+Louisiana+Seafood+Grab+-N-+Go/@37.2790241,-76.740663?authuser=0&hl=en&entry=ttu
Reviews: 328 reviews",https://www.whalingcompany.com/,(757) 229-0275,"{""latitude"":37.248556199999996,""longitude"":-76.6606769}",The Whaling Company (Owner),https://www.google.com/maps/contrib/114576907840889853408,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWv1DUCl64e6MbxLvobiuFiBA5K4TcxsLz9Jz978fIFQ7mTu_fnOZY08IXKfYEgJ9G9MsRuFg6KUOwQ4aj3FsBh3LXNSB1Vk-IqAO3Pa3HB5Vt1Ij1AoWywqIafYxY8V2VLnNhVA=s1024,Seafood restaurant,"Seafood restaurant, Restaurant",4-9 PM,,Open All Days,"494 McLaws Cir, Williamsburg, VA 23185","crab dip, flounder, busch gardens, key lime pie, happy hour, baked seafood platter, french onion soup, thanksgiving dinner, scallops, stuffed salmon",https://www.google.com/maps/place/The+Whaling+Company/data=!4m7!3m6!1s0x89b0886973424409:0x43bf0c3762bf487c!8m2!3d37.2485562!4d-76.6606769!16s%2Fg%2F1tvtc6l8!19sChIJCURCc2mIsIkRfEi_YjcMv0M?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJRZFNnSaKsIkRcHcLvZC-fEo,Spice Palace Indian Restaurant,Indian restaurant serving South indian and North Indian food,,729,4.4,"Name: Amiraj ~ Modern Indian Kitchen
Link: https://www.google.com/maps/search/Amiraj+~+Modern+Indian+Kitchen/@37.2822581,-76.72179729999999?authuser=0&hl=en&entry=ttu
Reviews: 1026 reviews

Name: Masala Craft Indian Kitchen
Link: https://www.google.com/maps/search/Masala+Craft+Indian+Kitchen/@37.275661299999996,-76.7468418?authuser=0&hl=en&entry=ttu
Reviews: 587 reviews

Name: Gyro Palace Cafe
Link: https://www.google.com/maps/search/Gyro+Palace+Cafe/@37.284123099999995,-76.735569?authuser=0&hl=en&entry=ttu
Reviews: 378 reviews

Name: Chopsticks Pho & Grill
Link: https://www.google.com/maps/search/Chopsticks+Pho+%26+Grill/@37.2581446,-76.74120210000001?authuser=0&hl=en&entry=ttu
Reviews: 354 reviews

Name: China Wok
Link: https://www.google.com/maps/search/China+Wok/@37.2530076,-76.7651673?authuser=0&hl=en&entry=ttu
Reviews: 169 reviews",https://www.spicepalaceindian.com/,(757) 220-3030,"{""latitude"":37.2577505,""longitude"":-76.740143}",Spice Palace Indian Restaurant (Owner),https://www.google.com/maps/contrib/113200015186515464930,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosJa4Jrr76zcgO5WDyQU_5kMgipmiKzqX8OpHASkfvi8u1i4nWCpliRNrrxiTLaAX6YHPSyXJaSciu32H8vjDL4_R0h5DrgUe4LkgBFLRDnnM2Wm5agxkKqUTSS1bxX8z3LzP-3Q=s1024,Indian restaurant,Indian restaurant,10:30 AM-10 PM,,Open All Days,"5251 John Tyler Hwy, Williamsburg, VA 23185","buffet, chicken tikka masala, samosas, garlic naan, masala dosa, entrees, platter, gluten free, rice pudding, vindaloo",https://www.google.com/maps/place/Spice+Palace+Indian+Restaurant/data=!4m7!3m6!1s0x89b08a269d4d9145:0x4a7cbe90bd0b7770!8m2!3d37.2577505!4d-76.740143!16s%2Fg%2F11g8txq1kv!19sChIJRZFNnSaKsIkRcHcLvZC-fEo?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJt5JF0G6JsIkRsIN3rkXbwic,Hooters,The original wing joint. Fun and relaxing oasis with world famous wings and a full bar.,,1471,3.9,"Name: Buffalo Wild Wings
Link: https://www.google.com/maps/search/Buffalo+Wild+Wings/@37.2787599,-76.7404227?authuser=0&hl=en&entry=ttu
Reviews: 1405 reviews

Name: Brickhouse Tavern Williamsburg
Link: https://www.google.com/maps/search/Brickhouse+Tavern+Williamsburg/@37.274038999999995,-76.71223189999999?authuser=0&hl=en&entry=ttu
Reviews: 1157 reviews

Name: The Huntsman's Grill
Link: https://www.google.com/maps/search/The+Huntsman's+Grill/@37.3504449,-76.7306438?authuser=0&hl=en&entry=ttu
Reviews: 830 reviews

Name: Highway Pizza
Link: https://www.google.com/maps/search/Highway+Pizza/@37.3085799,-76.7313767?authuser=0&hl=en&entry=ttu
Reviews: 358 reviews

Name: It's Just Wings
Link: https://www.google.com/maps/search/It's+Just+Wings/@37.294796,-76.725824?authuser=0&hl=en&entry=ttu
Reviews: 59 reviews",http://hootersofhamptonroads.com/,(757) 221-9570,"{""latitude"":37.2850994,""longitude"":-76.7184685}",Hooters (Owner),https://www.google.com/maps/contrib/112122342194601546889,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nowjmB28AZGcZ-Tog8YJ8ATKio7uzQilAeIOgOZ_rG_2DvBo4uXT0G2mCPr8LTK4UtylE8RUOWPTyM2Ckna1AaaP_CGSnucJzo1R8ptUoGiUC_kwxCh4YJEIMwB56eeCSxc_WY=s1024,American restaurant,"American restaurant, Chicken restaurant, Sports bar",11 AM-11 PM,,Open All Days,"112 Bypass Rd, Williamsburg, VA 23185","wings, bartender, check, cooks, sports, fried pickles, watch, ashanti, the waitresses, fish and chips",https://www.google.com/maps/place/Hooters/data=!4m7!3m6!1s0x89b0896ed04592b7:0x27c2db45ae7783b0!8m2!3d37.2850994!4d-76.7184685!16s%2Fg%2F1tf6by19!19sChIJt5JF0G6JsIkRsIN3rkXbwic?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJR6-44WeJsIkRMjHsc4DgM2M,The Jefferson Restaurant,"Enduring option serving steaks, seafood & Southern dishes in a casual, colonial-style setting.",,733,4,"Name: Fat Tuna Grill & Oyster House
Link: https://www.google.com/maps/search/Fat+Tuna+Grill+%26+Oyster+House/@37.2887541,-76.721779?authuser=0&hl=en&entry=ttu
Reviews: 5390 reviews

Name: Aberdeen Barn Steakhouse
Link: https://www.google.com/maps/search/Aberdeen+Barn+Steakhouse/@37.2923543,-76.72352409999999?authuser=0&hl=en&entry=ttu
Reviews: 2757 reviews

Name: Kyoto Japanese Steak and Seafood
Link: https://www.google.com/maps/search/Kyoto+Japanese+Steak+and+Seafood/@37.293404599999995,-76.724148?authuser=0&hl=en&entry=ttu
Reviews: 1396 reviews

Name: Fireside Chophouse Bar & Grill
Link: https://www.google.com/maps/search/Fireside+Chophouse+Bar+%26+Grill/@37.298521099999995,-76.7267504?authuser=0&hl=en&entry=ttu
Reviews: 978 reviews",http://www.jeffersonrestaurantva.com/,(757) 229-2296,"{""latitude"":37.289954,""longitude"":-76.72226599999999}",The Jefferson Restaurant (Owner),https://www.google.com/maps/contrib/113282126186912960901,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhw9RM3e64XGBFfz6x9PcdhthntWi3vVO6yz6fuOwi3oE61CVbfy7reDra2zpgj96S83T8n10Nh6-N2sMioQIP4OmDAmtJIFDGzgul28oGyH0hUVY3dWrcCdhRP6jpQ_m8Ygw=s1024,American restaurant,"American restaurant, Family restaurant, Steak house",3-8:30 PM,,Open All Days,"1453 Richmond Rd, Williamsburg, VA 23185","peanut soup, green beans, crab cake, prime rib, generations, scallops, applesauce, seafood platter, flounder, red snapper",https://www.google.com/maps/place/The+Jefferson+Restaurant/data=!4m7!3m6!1s0x89b08967e1b8af47:0x6333e08073ec3132!8m2!3d37.289954!4d-76.722266!16s%2Fg%2F1tlvqdkm!19sChIJR6-44WeJsIkRMjHsc4DgM2M?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
